order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
22924,8193,2024-08-13,79,2,153.21,306.42,Completed,2024-08-18
22925,7081,2025-04-06,270,5,414.15,2070.75,Completed,2025-04-19
22926,1816,2025-04-10,107,1,286.73,286.73,Cancelled,
22927,9630,2025-01-15,245,3,336.65,1009.95,Completed,2025-01-28
22928,9542,2025-12-16,137,3,87.48,262.44,Completed,2025-12-17
22929,320,2026-02-23,422,2,54.16,108.32,Completed,2026-02-26
22930,6740,2025-02-24,471,1,300.72,300.72,Completed,2025-03-02
22931,180,2026-01-15,206,2,219.10,438.20,Completed,2026-01-18
22932,1615,2025-09-20,425,2,369.54,739.08,Cancelled,
22933,7652,2025-04-15,163,2,179.67,359.34,Completed,2025-04-22
22934,1843,2025-02-11,123,3,469.99,1409.97,Completed,2025-02-24
22935,4723,2026-03-13,20,3,13.51,40.53,Completed,2026-03-17
22936,3905,2026-06-17,85,1,477.37,477.37,Completed,2026-07-01
22937,2560,2026-05-24,497,5,212.10,1060.50,Cancelled,
22938,9925,2025-11-04,485,1,109.52,109.52,Completed,2025-11-15
22939,8032,2024-04-19,370,2,47.77,95.54,Pending,2024-04-26
22940,6450,2025-04-28,212,1,45.29,45.29,Completed,2025-04-29
22941,27,2025-11-11,347,2,136.70,273.40,Completed,2025-11-23
22942,4412,2023-08-26,165,6,410.64,2463.84,Completed,2023-09-07
22943,5860,2026-05-12,98,2,220.52,441.04,Cancelled,
22944,4432,2025-07-28,456,1,467.20,467.20,Completed,2025-08-06
22945,6633,2025-02-03,102,1,80.95,80.95,Completed,2025-02-16
22946,243,2026-08-23,50,1,413.07,413.07,Completed,2026-09-04
22947,7082,2024-09-03,381,6,397.84,2387.04,Pending,
22948,4248,2026-05-04,11,2,143.29,286.58,Cancelled,
22949,8996,2023-10-25,182,2,227.97,455.94,Completed,2023-11-02
22950,5684,2026-03-25,458,1,211.38,211.38,Completed,2026-04-02
22951,8143,2024-04-06,103,2,403.95,807.90,Completed,2024-04-09
22952,2816,2025-07-24,5,2,110.62,221.24,Pending,
22953,1031,2023-10-01,83,1,310.43,310.43,Completed,2023-10-07
22954,3706,2026-04-13,360,1,424.57,424.57,Completed,2026-04-13
22955,4720,2026-07-25,155,1,181.08,181.08,Completed,2026-08-03
22956,223,2025-09-23,92,1,9.85,9.85,Completed,2025-09-23
22957,5447,2025-12-07,65,2,155.14,310.28,Completed,2025-12-15
22958,4360,2026-08-07,475,3,467.39,1402.17,Cancelled,
22959,6032,2023-12-16,289,2,497.44,994.88,Completed,2023-12-21
22960,6331,2025-05-30,451,3,35.27,105.81,Completed,2025-06-12
22961,2921,2023-11-02,47,1,32.03,32.03,Completed,2023-11-03
22962,8322,2026-08-31,98,1,220.52,220.52,Completed,2026-09-04
22963,6275,2025-06-02,446,2,456.65,913.30,Completed,2025-06-11
22964,8871,2026-04-16,80,5,53.71,268.55,Completed,2026-04-22
22965,6309,2024-04-13,437,2,366.50,733.00,Completed,2024-04-26
22966,1867,2024-12-08,181,1,334.84,334.84,Completed,2024-12-21
22967,6847,2026-07-29,268,4,147.32,589.28,Completed,2026-08-07
22968,9574,2026-07-31,35,2,288.48,576.96,Completed,2026-08-03
22969,4451,2026-07-13,466,4,326.26,1305.04,Pending,
22970,7545,2026-05-27,364,1,79.52,79.52,Cancelled,
22971,3411,2026-03-29,462,2,283.23,566.46,Pending,2026-04-04
22972,9330,2025-12-23,81,1,462.35,462.35,Completed,2025-12-26
22973,4368,2025-02-03,399,1,326.21,326.21,Completed,2025-02-11
22974,7747,2026-07-16,107,1,286.73,286.73,Completed,2026-07-30
22975,7679,2026-07-02,373,3,233.90,701.70,Completed,2026-07-16
22976,9138,2026-03-13,391,1,144.80,144.80,Completed,2026-03-22
22977,132,2026-05-15,394,5,241.68,1208.40,Completed,2026-05-29
22978,3430,2025-11-02,273,3,62.09,186.27,Completed,2025-11-07
22979,8230,2025-06-02,301,1,49.07,49.07,Completed,2025-06-12
22980,9704,2026-05-09,220,2,353.64,707.28,Completed,2026-05-15
22981,1369,2026-08-16,9,5,155.34,776.70,Completed,2026-08-27
22982,1814,2026-01-14,133,1,157.69,157.69,Cancelled,
22983,17,2025-09-29,489,10,65.75,657.50,Completed,2025-10-11
22984,7707,2025-11-25,109,2,291.39,582.78,Completed,2025-12-02
22985,5586,2026-06-13,58,8,55.30,442.40,Completed,2026-06-24
22986,1115,2024-09-11,427,3,61.49,184.47,Pending,
22987,9394,2026-08-31,484,1,37.71,37.71,Completed,2026-09-10
22988,8775,2026-07-22,1,1,22.38,22.38,Completed,2026-08-05
22989,4931,2026-08-06,306,1,192.14,192.14,Completed,2026-08-19
22990,7847,2026-07-05,386,1,469.70,469.70,Completed,2026-07-08
22991,4587,2023-03-21,187,1,151.06,151.06,Completed,2023-03-31
22992,3694,2026-03-03,285,6,363.47,2180.82,Completed,2026-03-16
22993,4926,2025-07-24,264,3,23.46,70.38,Completed,2025-08-07
22994,5906,2025-07-11,469,3,361.92,1085.76,Completed,2025-07-21
22995,6308,2026-04-28,276,4,164.01,656.04,Completed,2026-05-03
22996,508,2025-12-30,416,1,112.45,112.45,Completed,2026-01-04
22997,7016,2023-10-24,437,2,366.50,733.00,Completed,2023-10-24
22998,1794,2026-07-14,164,2,355.70,711.40,Completed,2026-07-28
22999,9214,2024-04-27,358,1,434.38,434.38,Completed,2024-05-06
23000,351,2026-06-04,315,1,164.41,164.41,Completed,2026-06-11
23001,156,2024-09-25,67,8,223.01,1784.08,Completed,2024-10-03
23002,520,2024-04-08,270,2,414.15,828.30,Cancelled,
23003,5111,2026-02-01,451,2,35.27,70.54,Completed,2026-02-05
23004,9062,2025-09-03,231,2,19.65,39.30,Completed,2025-09-07
23005,95,2024-11-11,306,2,192.14,384.28,Completed,2024-11-25
23006,1035,2026-05-08,318,2,332.85,665.70,Cancelled,
23007,7514,2026-08-15,238,1,375.93,375.93,Completed,2026-08-15
23008,4724,2026-05-18,356,8,218.06,1744.48,Completed,2026-05-25
23009,4114,2026-03-27,301,5,49.07,245.35,Completed,2026-03-31
23010,6802,2025-03-18,437,1,366.50,366.50,Completed,2025-03-24
23011,197,2024-02-12,58,2,55.30,110.60,Completed,2024-02-24
23012,4140,2026-01-21,243,2,433.17,866.34,Completed,2026-01-30
23013,7973,2026-03-09,411,3,423.28,1269.84,Cancelled,
23014,8804,2026-08-11,496,1,71.83,71.83,Pending,
23015,3016,2025-01-12,412,1,223.09,223.09,Completed,2025-01-22
23016,6345,2023-04-15,224,1,287.73,287.73,Completed,2023-04-21
23017,2966,2025-04-10,140,2,446.57,893.14,Pending,
23018,2877,2025-12-16,288,3,185.92,557.76,Pending,2025-12-20
23019,3932,2026-07-14,333,1,465.08,465.08,Pending,
23020,9061,2024-07-31,303,6,451.70,2710.20,Completed,2024-08-04
23021,3911,2024-05-30,333,5,465.08,2325.40,Completed,2024-06-05
23022,7558,2025-06-04,17,2,286.76,573.52,Completed,2025-06-10
23023,9733,2026-08-28,138,3,359.87,1079.61,Completed,2026-08-29
23024,6579,2026-02-20,320,1,397.57,397.57,Completed,2026-03-06
23025,8989,2026-07-31,498,1,399.86,399.86,Completed,2026-08-13
23026,9542,2025-12-09,487,5,242.20,1211.00,Completed,2025-12-15
23027,5642,2025-12-28,229,3,492.29,1476.87,Completed,2025-12-30
23028,1016,2025-01-17,342,1,435.88,435.88,Completed,2025-01-26
23029,9384,2024-12-24,469,1,361.92,361.92,Completed,2024-12-29
23030,5479,2024-03-19,13,2,425.42,850.84,Completed,2024-03-19
23031,7300,2024-12-07,435,3,219.56,658.68,Pending,2024-12-09
23032,2343,2026-04-30,373,5,233.90,1169.50,Completed,2026-05-10
23033,379,2026-03-09,433,1,432.65,432.65,Completed,2026-03-18
23034,7627,2026-06-03,406,1,447.72,447.72,Pending,2026-06-04
23035,3219,2024-12-16,352,2,184.79,369.58,Pending,
23036,9592,2025-06-24,174,1,322.66,322.66,Completed,2025-06-25
23037,7979,2025-10-17,390,3,391.06,1173.18,Completed,2025-10-21
23038,6338,2026-08-21,222,3,109.15,327.45,Completed,2026-08-28
23039,9616,2026-07-27,306,2,192.14,384.28,Completed,2026-08-08
23040,9368,2023-07-22,32,3,26.57,79.71,Completed,2023-07-28
23041,1834,2026-07-26,274,4,338.66,1354.64,Completed,2026-08-02
23042,5982,2025-11-10,175,1,464.26,464.26,Completed,2025-11-14
23043,5173,2025-07-02,52,1,361.99,361.99,Completed,2025-07-06
23044,5415,2024-10-26,233,4,349.37,1397.48,Completed,2024-11-04
23045,6206,2025-07-19,387,1,278.95,278.95,Completed,2025-07-21
23046,1583,2025-08-14,113,2,145.00,290.00,Completed,2025-08-14
23047,8182,2025-12-19,39,2,39.14,78.28,Cancelled,
23048,2446,2025-07-13,470,1,364.04,364.04,Pending,
23049,740,2024-08-04,176,2,376.87,753.74,Cancelled,
23050,7362,2026-04-26,25,2,207.52,415.04,Pending,
23051,4102,2025-11-24,468,1,330.59,330.59,Completed,2025-12-03
23052,732,2026-05-19,296,1,473.50,473.50,Pending,
23053,7570,2026-08-22,273,2,62.09,124.18,Completed,2026-08-31
23054,7029,2025-05-19,15,1,145.33,145.33,Pending,
23055,2608,2025-01-30,386,8,469.70,3757.60,Completed,2025-02-10
23056,4418,2026-07-26,183,1,480.61,480.61,Cancelled,
23057,4021,2025-08-24,489,3,65.75,197.25,Cancelled,
23058,2836,2026-05-15,125,1,382.20,382.20,Completed,2026-05-22
23059,1451,2026-08-13,150,6,273.37,1640.22,Completed,2026-08-25
23060,3159,2023-05-26,268,2,147.32,294.64,Completed,2023-06-03
23061,5106,2023-12-29,54,1,76.13,76.13,Completed,2024-01-05
23062,9828,2023-12-30,395,2,215.85,431.70,Completed,2024-01-13
23063,8524,2025-11-09,365,1,357.69,357.69,Pending,
23064,2084,2025-03-31,111,2,166.87,333.74,Completed,2025-04-12
23065,9622,2025-12-25,180,1,278.29,278.29,Completed,2025-12-26
23066,1125,2023-04-23,469,8,361.92,2895.36,Completed,2023-05-07
23067,6530,2025-12-23,404,3,16.29,48.87,Pending,2025-12-23
23068,6429,2026-06-16,329,1,470.46,470.46,Pending,
23069,9830,2023-12-28,93,2,487.43,974.86,Completed,2024-01-02
23070,1478,2025-11-07,155,1,181.08,181.08,Completed,2025-11-10
23071,7894,2026-07-18,65,3,155.14,465.42,Completed,2026-07-18
23072,9751,2024-05-03,153,2,100.78,201.56,Completed,2024-05-08
23073,6017,2025-11-04,345,3,222.45,667.35,Pending,2025-11-04
23074,9488,2026-08-29,211,1,61.93,61.93,Completed,2026-09-01
23075,1617,2025-04-21,227,2,84.62,169.24,Completed,2025-04-23
23076,8592,2024-05-22,423,6,213.52,1281.12,Completed,2024-05-24
23077,1151,2026-07-20,449,1,230.82,230.82,Completed,2026-07-26
23078,2888,2025-01-14,114,2,187.04,374.08,Completed,2025-01-16
23079,308,2025-12-26,31,1,150.31,150.31,Cancelled,
23080,4703,2026-06-29,136,1,52.78,52.78,Completed,2026-07-02
23081,4767,2025-12-30,354,2,447.96,895.92,Completed,2026-01-10
23082,9111,2026-01-29,221,2,210.22,420.44,Completed,2026-02-12
23083,1723,2024-12-23,435,2,219.56,439.12,Completed,2024-12-31
23084,6067,2024-10-03,70,1,35.07,35.07,Completed,2024-10-16
23085,3727,2025-08-18,149,1,405.02,405.02,Completed,2025-08-22
23086,9926,2026-07-14,492,2,64.53,129.06,Pending,
23087,5964,2026-01-28,497,4,212.10,848.40,Pending,
23088,3764,2024-06-18,390,1,391.06,391.06,Completed,2024-06-27
23089,7065,2025-05-19,45,1,338.80,338.80,Completed,2025-05-24
23090,8138,2024-03-17,314,5,267.29,1336.45,Completed,2024-03-20
23091,8785,2026-06-11,432,4,412.43,1649.72,Pending,
23092,7359,2025-10-31,483,1,384.74,384.74,Cancelled,
23093,5365,2025-11-18,42,1,462.50,462.50,Completed,2025-11-23
23094,925,2023-06-05,153,2,100.78,201.56,Completed,2023-06-05
23095,2207,2026-05-08,142,1,328.24,328.24,Cancelled,
23096,7903,2025-10-30,47,1,32.03,32.03,Completed,2025-11-02
23097,301,2026-03-02,49,2,91.76,183.52,Cancelled,
23098,9039,2025-05-14,180,1,278.29,278.29,Completed,2025-05-24
23099,2360,2023-04-15,132,3,55.18,165.54,Completed,2023-04-19
23100,5447,2026-08-12,366,1,451.82,451.82,Completed,2026-08-21
23101,3525,2026-08-14,396,2,491.77,983.54,Completed,2026-08-23
23102,3565,2024-08-04,417,8,223.39,1787.12,Completed,2024-08-16
23103,8696,2026-02-09,214,1,210.75,210.75,Cancelled,
23104,2981,2024-03-02,272,1,7.01,7.01,Completed,2024-03-04
23105,3101,2026-03-15,393,1,191.49,191.49,Completed,2026-03-22
23106,7355,2025-12-30,468,3,330.59,991.77,Cancelled,
23107,3840,2024-12-06,349,4,121.19,484.76,Completed,2024-12-15
23108,3979,2026-07-22,64,2,314.46,628.92,Completed,2026-07-30
23109,8268,2025-11-26,201,1,494.66,494.66,Completed,2025-12-03
23110,2140,2024-01-22,165,2,410.64,821.28,Completed,2024-01-23
23111,4768,2026-05-24,107,2,286.73,573.46,Completed,2026-06-06
23112,2063,2026-06-02,39,1,39.14,39.14,Completed,2026-06-03
23113,2537,2026-02-08,404,2,16.29,32.58,Pending,
23114,7688,2024-03-12,484,6,37.71,226.26,Completed,2024-03-12
23115,9894,2025-05-03,381,2,397.84,795.68,Completed,2025-05-10
23116,9411,2024-12-14,286,1,206.85,206.85,Completed,2024-12-17
23117,55,2026-07-29,362,2,365.93,731.86,Completed,2026-08-09
23118,1052,2026-05-14,277,2,236.87,473.74,Completed,2026-05-27
23119,9002,2023-09-18,15,1,145.33,145.33,Completed,2023-09-18
23120,9466,2025-08-07,322,1,379.72,379.72,Cancelled,
23121,9086,2025-12-05,484,1,37.71,37.71,Completed,2025-12-19
23122,2014,2025-12-08,475,1,467.39,467.39,Completed,2025-12-11
23123,7186,2024-11-24,259,4,247.05,988.20,Cancelled,
23124,3996,2025-03-09,168,1,240.91,240.91,Completed,2025-03-19
23125,8447,2023-05-23,76,3,287.72,863.16,Completed,2023-05-23
23126,8661,2025-07-04,246,3,348.57,1045.71,Completed,2025-07-16
23127,2933,2023-04-26,386,10,469.70,4697.00,Completed,2023-05-05
23128,4472,2026-01-29,61,4,497.16,1988.64,Pending,
23129,5663,2026-05-19,253,3,146.36,439.08,Completed,2026-05-30
23130,6484,2024-06-29,457,1,219.62,219.62,Completed,2024-07-08
23131,2268,2025-06-22,128,4,168.64,674.56,Completed,2025-06-28
23132,1472,2026-02-06,154,2,51.74,103.48,Cancelled,
23133,9836,2024-11-14,37,1,131.55,131.55,Completed,2024-11-23
23134,17,2025-11-06,303,2,451.70,903.40,Completed,2025-11-14
23135,8075,2026-03-29,94,1,184.86,184.86,Pending,
23136,7499,2026-03-16,193,2,455.35,910.70,Completed,2026-03-20
23137,7346,2025-03-20,281,1,29.98,29.98,Completed,2025-03-29
23138,1409,2026-01-02,421,6,451.43,2708.58,Completed,2026-01-12
23139,2383,2026-01-27,492,2,64.53,129.06,Completed,2026-02-06
23140,9359,2025-11-27,211,5,61.93,309.65,Completed,2025-12-06
23141,6386,2025-12-23,246,5,348.57,1742.85,Completed,2026-01-06
23142,4949,2026-08-21,341,1,232.17,232.17,Completed,2026-08-25
23143,2398,2023-08-16,458,2,211.38,422.76,Cancelled,
23144,229,2026-08-13,393,1,191.49,191.49,Completed,2026-08-27
23145,3832,2025-06-21,310,2,144.14,288.28,Completed,2025-06-29
23146,8270,2026-06-05,431,3,134.14,402.42,Completed,2026-06-14
23147,9345,2024-11-16,223,2,324.27,648.54,Completed,2024-11-27
23148,5922,2026-02-23,20,1,13.51,13.51,Completed,2026-03-04
23149,9507,2024-07-09,395,2,215.85,431.70,Cancelled,
23150,4556,2023-05-01,284,2,180.78,361.56,Completed,2023-05-12
23151,8329,2024-02-11,448,3,278.60,835.80,Pending,
23152,6226,2023-04-29,44,1,43.45,43.45,Completed,2023-05-05
23153,7061,2025-10-27,168,1,240.91,240.91,Completed,2025-11-08
23154,6850,2026-03-25,483,4,384.74,1538.96,Completed,2026-03-26
23155,5947,2026-08-27,79,10,153.21,1532.10,Cancelled,
23156,7110,2024-11-08,279,1,305.93,305.93,Pending,
23157,4792,2026-03-12,140,1,446.57,446.57,Completed,2026-03-13
23158,8283,2023-12-08,298,3,471.00,1413.00,Completed,2023-12-14
23159,4583,2025-07-13,107,3,286.73,860.19,Cancelled,
23160,7276,2024-09-01,308,1,393.83,393.83,Completed,2024-09-15
23161,7714,2024-03-29,390,1,391.06,391.06,Completed,2024-03-30
23162,1352,2024-04-01,6,1,66.77,66.77,Completed,2024-04-04
23163,8135,2025-11-19,401,2,349.36,698.72,Completed,2025-12-02
23164,4118,2026-05-29,66,4,51.48,205.92,Completed,2026-06-03
23165,3769,2025-10-30,28,2,283.29,566.58,Pending,2025-11-05
23166,5935,2025-06-29,291,3,27.21,81.63,Completed,2025-07-10
23167,7594,2026-07-22,183,1,480.61,480.61,Completed,2026-08-04
23168,7694,2024-05-22,324,1,264.13,264.13,Completed,2024-05-26
23169,7601,2024-07-24,77,3,488.30,1464.90,Completed,2024-08-01
23170,4102,2025-09-30,209,10,303.19,3031.90,Completed,2025-10-14
23171,1362,2025-04-22,357,10,180.96,1809.60,Completed,2025-05-02
23172,8330,2025-11-18,85,1,477.37,477.37,Completed,2025-11-20
23173,8960,2026-02-28,419,1,408.29,408.29,Completed,2026-03-09
23174,8801,2026-08-22,482,1,287.56,287.56,Completed,2026-09-02
23175,9462,2026-08-13,178,2,478.45,956.90,Completed,2026-08-17
23176,8179,2026-04-20,134,1,158.96,158.96,Pending,
23177,1186,2026-02-28,374,3,482.99,1448.97,Completed,2026-03-12
23178,8850,2025-04-14,431,8,134.14,1073.12,Pending,
23179,5792,2024-11-28,492,1,64.53,64.53,Cancelled,
23180,4955,2026-02-02,442,2,241.61,483.22,Completed,2026-02-04
23181,7377,2026-07-30,88,2,193.24,386.48,Completed,2026-08-10
23182,6673,2026-07-25,184,3,264.57,793.71,Completed,2026-07-30
23183,5828,2025-05-07,493,3,499.57,1498.71,Completed,2025-05-21
23184,4706,2026-08-28,211,2,61.93,123.86,Completed,2026-09-01
23185,5723,2026-05-24,484,2,37.71,75.42,Completed,2026-06-01
23186,4111,2024-02-25,33,1,146.39,146.39,Completed,2024-02-29
23187,2275,2026-04-04,170,1,163.82,163.82,Completed,2026-04-14
23188,5465,2024-06-22,243,5,433.17,2165.85,Completed,2024-06-25
23189,1851,2024-11-28,256,1,107.08,107.08,Completed,2024-12-04
23190,7050,2023-06-22,407,1,349.65,349.65,Completed,2023-06-24
23191,2433,2025-12-23,424,1,182.78,182.78,Completed,2025-12-27
23192,933,2024-03-22,490,5,154.22,771.10,Pending,
23193,6959,2024-02-22,492,1,64.53,64.53,Cancelled,
23194,1162,2026-05-02,215,6,321.99,1931.94,Completed,2026-05-14
23195,8560,2023-06-19,469,4,361.92,1447.68,Completed,2023-07-02
23196,309,2025-11-20,355,3,220.90,662.70,Pending,
23197,78,2026-05-16,213,3,442.02,1326.06,Completed,2026-05-22
23198,5261,2026-07-31,17,2,286.76,573.52,Completed,2026-08-09
23199,7634,2025-04-28,239,2,50.74,101.48,Cancelled,
23200,2320,2024-06-13,36,2,429.47,858.94,Completed,2024-06-23
23201,8653,2026-02-07,135,4,284.60,1138.40,Pending,
23202,7137,2026-07-03,193,3,455.35,1366.05,Completed,2026-07-12
23203,6654,2026-02-19,122,1,71.87,71.87,Completed,2026-02-25
23204,4635,2026-02-19,456,2,467.20,934.40,Completed,2026-03-05
23205,5014,2026-04-23,195,2,144.99,289.98,Completed,2026-04-24
23206,9013,2026-04-16,45,2,338.80,677.60,Completed,2026-04-22
23207,4339,2025-02-13,15,1,145.33,145.33,Pending,2025-02-15
23208,1044,2023-09-23,131,1,144.28,144.28,Completed,2023-09-29
23209,8003,2026-05-25,142,1,328.24,328.24,Completed,2026-06-05
23210,6205,2025-01-01,31,1,150.31,150.31,Completed,2025-01-15
23211,1051,2026-04-24,97,5,286.88,1434.40,Completed,2026-05-01
23212,5341,2025-12-19,120,2,132.20,264.40,Completed,2025-12-19
23213,6581,2025-04-13,399,4,326.21,1304.84,Pending,2025-04-20
23214,3831,2026-08-30,154,6,51.74,310.44,Completed,2026-09-06
23215,1608,2026-02-18,213,2,442.02,884.04,Completed,2026-02-27
23216,662,2026-01-28,115,8,477.89,3823.12,Completed,2026-02-03
23217,9772,2025-05-01,313,3,228.93,686.79,Pending,2025-05-02
23218,9890,2025-06-02,96,3,23.66,70.98,Completed,2025-06-03
23219,6523,2026-08-28,392,1,402.09,402.09,Pending,2026-09-02
23220,9750,2026-07-08,142,3,328.24,984.72,Completed,2026-07-21
23221,3291,2025-11-18,351,3,303.75,911.25,Completed,2025-11-27
23222,2912,2026-03-08,426,1,66.98,66.98,Completed,2026-03-16
23223,6612,2025-04-25,120,1,132.20,132.20,Completed,2025-04-27
23224,6439,2026-07-27,351,1,303.75,303.75,Completed,2026-08-09
23225,9610,2026-07-20,136,5,52.78,263.90,Completed,2026-07-24
23226,6091,2026-01-27,61,2,497.16,994.32,Completed,2026-02-03
23227,5500,2026-01-23,130,4,412.98,1651.92,Completed,2026-02-03
23228,6348,2025-10-06,174,3,322.66,967.98,Completed,2025-10-14
23229,7587,2026-05-28,232,2,63.74,127.48,Pending,
23230,9490,2026-02-25,83,1,310.43,310.43,Completed,2026-03-02
23231,9377,2025-02-16,23,1,424.73,424.73,Completed,2025-03-01
23232,2358,2026-05-20,38,2,309.17,618.34,Pending,
23233,2910,2024-06-18,85,5,477.37,2386.85,Completed,2024-06-21
23234,606,2025-10-12,196,1,140.47,140.47,Completed,2025-10-16
23235,3480,2025-04-11,449,2,230.82,461.64,Completed,2025-04-24
23236,2688,2024-04-14,304,4,125.24,500.96,Completed,2024-04-19
23237,3923,2026-02-25,382,3,150.85,452.55,Completed,2026-03-11
23238,6473,2024-05-27,160,1,433.29,433.29,Pending,2024-05-27
23239,14,2025-10-28,403,2,304.84,609.68,Pending,2025-11-03
23240,3962,2024-08-19,40,3,272.33,816.99,Completed,2024-08-27
23241,2636,2025-07-24,37,2,131.55,263.10,Completed,2025-08-04
23242,4309,2026-01-09,35,1,288.48,288.48,Pending,
23243,7535,2026-07-18,219,1,377.13,377.13,Completed,2026-07-29
23244,4314,2026-06-11,264,2,23.46,46.92,Completed,2026-06-19
23245,2179,2023-06-24,32,2,26.57,53.14,Pending,
23246,205,2026-08-27,192,1,248.82,248.82,Completed,2026-08-27
23247,3003,2024-02-28,332,2,418.22,836.44,Completed,2024-03-02
23248,4531,2024-06-20,18,1,36.86,36.86,Completed,2024-06-25
23249,4225,2025-09-13,479,5,55.48,277.40,Completed,2025-09-15
23250,8628,2025-05-07,179,2,27.85,55.70,Cancelled,
23251,2912,2023-02-07,184,3,264.57,793.71,Pending,2023-02-13
23252,9508,2026-05-27,94,1,184.86,184.86,Cancelled,
23253,6949,2024-03-06,365,1,357.69,357.69,Completed,2024-03-07
23254,5466,2023-12-10,162,1,16.04,16.04,Cancelled,
23255,386,2025-07-17,404,1,16.29,16.29,Completed,2025-07-17
23256,5312,2025-10-06,253,1,146.36,146.36,Completed,2025-10-12
23257,7842,2025-12-03,374,3,482.99,1448.97,Cancelled,
23258,9413,2026-08-27,241,3,247.64,742.92,Completed,2026-09-10
23259,8644,2025-06-01,204,1,269.19,269.19,Completed,2025-06-05
23260,2100,2023-01-16,298,3,471.00,1413.00,Completed,2023-01-30
23261,7484,2026-05-21,192,3,248.82,746.46,Completed,2026-06-03
23262,9215,2025-12-23,311,1,195.82,195.82,Completed,2026-01-01
23263,7291,2026-04-06,4,2,465.61,931.22,Completed,2026-04-17
23264,7955,2026-08-22,450,3,69.96,209.88,Completed,2026-09-04
23265,5318,2023-02-04,185,6,496.86,2981.16,Completed,2023-02-06
23266,6488,2024-03-09,59,1,103.04,103.04,Completed,2024-03-17
23267,4488,2026-02-15,7,6,34.46,206.76,Completed,2026-02-26
23268,28,2026-08-09,21,1,79.09,79.09,Completed,2026-08-09
23269,3983,2024-07-27,277,8,236.87,1894.96,Completed,2024-07-27
23270,8087,2025-11-04,416,1,112.45,112.45,Completed,2025-11-11
23271,942,2026-01-21,271,3,16.76,50.28,Completed,2026-01-22
23272,5334,2024-07-10,28,5,283.29,1416.45,Completed,2024-07-17
